Filename,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Spyware-TIBS-30533d67f47b9264c85d2a594ee58789410e4f2d0e5f38cbc487908da385c8bb-9.raw,37,15,10.18918918918919,0,214.54054054054055,1444,39.027027027027025,7938,214.54054054054055,0,624,2806,40,671,661,92,594,113,160,230,42,78,42,0.0288659793814433,0.05360824742268041,0.0288659793814433,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.16216216216216217,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-599e4bde3509a8bf8d535685bcf40f703d68c03b3bb6343accac3ae6dc696248-1.raw,35,14,11.628571428571428,0,185.0,1264,36.114285714285714,6475,185.0,0,586,2010,36,466,679,87,427,95,91,194,40,74,40,0.03069838833461243,0.056792018419033,0.03069838833461243,3,64,18,1.0,0,0,0,0,4,2,4,0.0,0.0,0.0,0.0,0.11428571428571428,0.05714285714285714,0.11428571428571428,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-961bfaad26e065fccd479a8aea79ac6f02bfed983259420097133a86e0fc2d21-5.raw,35,14,10.114285714285714,0,192.85714285714286,1281,36.6,6751,198.55882352941177,0,974,2005,35,463,584,86,463,98,102,210,39,72,39,0.02959028831562974,0.054628224582701064,0.02959028831562974,60,18558,360,15.0,0,0,1,0,5,2,6,0.0,0.0,0.02857142857142857,0.0,0.14285714285714285,0.05714285714285714,0.17142857142857143,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-35687c2a333d215c400adb744ca367dae9ce2b5fcc705ac639b11bc319d50475-9.raw,39,16,9.794871794871796,0,210.10256410256412,1531,39.256410256410255,8194,210.10256410256412,0,650,2765,41,770,673,96,595,115,211,238,46,84,46,0.02956298200514139,0.05398457583547558,0.02956298200514139,2,2,12,1.0,2,0,2,2,6,4,8,0.04878048780487805,0.0,0.04878048780487805,0.04878048780487805,0.14634146341463414,0.0975609756097561,0.1951219512195122,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-1.raw,44,17,10.590909090909092,0,211.11363636363637,1751,39.79545454545455,9289,211.11363636363637,0,675,3168,47,785,867,109,673,131,200,275,51,94,51,0.028317601332593003,0.05219322598556358,0.028317601332593003,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.1111111111111111,0.06666666666666667,0.15555555555555556,138,389,221,26,24,116,0,122,86,0,8
Spyware-TIBS-5065428bc91f6a12f48944a8c7299d559faf3d53e2c7c47db05bb9103450ab8d-9.raw,42,16,9.666666666666666,0,209.11904761904762,1609,38.30952380952381,8784,214.2439024390244,0,866,2934,44,751,731,101,664,122,183,256,50,90,50,0.030712530712530713,0.05528255528255528,0.030712530712530713,63,18506,378,10.5,0,0,1,0,5,2,7,0.0,0.0,0.023809523809523808,0.0,0.11904761904761904,0.047619047619047616,0.16666666666666666,138,389,221,26,24,116,0,120,87,0,8
Spyware-TIBS-2725437ab005d0af1ff71341ddc285cdb1225f0b33771aa4d382d6373647a577-2.raw,42,16,10.30952380952381,0,214.66666666666666,1643,39.11904761904762,9017,219.9268292682927,0,859,3013,44,682,804,104,684,126,184,281,47,87,47,0.027843601895734597,0.05154028436018957,0.027843601895734597,57,18517,342,11.4,0,0,1,0,5,2,7,0.0,0.0,0.023809523809523808,0.0,0.11904761904761904,0.047619047619047616,0.16666666666666666,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-5555ad162e1d6f2cce4027b9c8f6d68e141d13498aa7ed59965dceb22f9bf1b9-10.raw,36,14,10.5,0,216.63888888888889,1420,39.44444444444444,7799,216.63888888888889,0,621,2769,39,652,659,89,548,111,150,223,41,76,41,0.028082191780821917,0.052054794520547946,0.028082191780821917,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.1388888888888889,138,389,221,26,24,116,0,122,88,0,8
Spyware-TIBS-6666171e4b060f807fe35397acf8a6b5851d02614d02d63d32142e126aac932d-5.raw,40,16,9.8,0,208.0,1557,38.925,8320,208.0,0,640,2905,43,670,694,101,606,123,176,261,45,84,45,0.028230865746549563,0.05269761606022585,0.028230865746549563,3,3,18,1.0,1,0,1,1,5,3,7,0.024390243902439025,0.0,0.024390243902439025,0.024390243902439025,0.12195121951219512,0.07317073170731707,0.17073170731707318,138,389,221,26,24,116,0,122,88,0,8
Spyware-TIBS-3760770f4e0ecfe15d832609a805cbe1f8f32ca7e011fd5c6a0ad98750afe2e8-6.raw,43,18,9.488372093023257,0,202.97674418604652,1589,36.95348837209303,8731,218.275,0,853,2946,43,705,741,99,656,122,170,261,43,82,43,0.026592455163883734,0.05071119356833643,0.026592455163883734,90,21599,540,18.0,10,0,13,10,17,12,19,0.18867924528301888,0.0,0.24528301886792453,0.18867924528301888,0.32075471698113206,0.22641509433962265,0.3584905660377358,138,389,221,26,24,116,0,121,87,0,8
Spyware-TIBS-9675cdaca063fc0ae0f9c3efb59251dcbf8c89cf9209b6df888c9c64a50e5f20-7.raw,34,13,11.029411764705882,0,213.85294117647058,1333,39.205882352941174,7271,213.85294117647058,0,609,2540,36,573,636,85,503,104,125,211,42,75,42,0.03056768558951965,0.05458515283842795,0.03056768558951965,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.14705882352941177,138,389,221,26,24,116,0,118,88,0,8
Spyware-TIBS-589f74cdc865423cfb901a43f8fddab707b0e509a1053e15379dc61562f8659f-8.raw,36,14,10.722222222222221,0,218.58333333333334,1420,39.44444444444444,7869,218.58333333333334,0,618,2792,39,658,674,89,548,111,149,226,42,77,42,0.028747433264887063,0.05270362765229295,0.028747433264887063,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.1388888888888889,138,389,221,26,24,116,0,120,88,0,8
Spyware-TIBS-9675cdaca063fc0ae0f9c3efb59251dcbf8c89cf9209b6df888c9c64a50e5f20-6.raw,34,13,10.941176470588236,0,197.61764705882354,1293,38.029411764705884,6719,197.61764705882354,0,576,2237,36,489,615,85,472,102,108,201,38,71,38,0.02857142857142857,0.05338345864661654,0.02857142857142857,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,138,389,221,26,24,116,0,117,88,0,8
Spyware-TIBS-5065428bc91f6a12f48944a8c7299d559faf3d53e2c7c47db05bb9103450ab8d-10.raw,42,16,9.619047619047619,0,208.76190476190476,1609,38.30952380952381,8769,213.8780487804878,0,864,2931,44,751,726,101,664,122,182,256,50,90,50,0.03073140749846343,0.05531653349723417,0.03073140749846343,63,18506,378,10.5,0,0,1,0,5,2,7,0.0,0.0,0.023809523809523808,0.0,0.11904761904761904,0.047619047619047616,0.16666666666666666,138,389,221,26,24,116,0,120,87,0,8
Spyware-TIBS-4579cff31815c40492e3f2dd85eb22f5084a96d95d850a31d48bd79553fe42b4-1.raw,42,16,10.5,0,208.04761904761904,1624,38.666666666666664,8738,208.04761904761904,0,660,3037,45,681,813,105,649,120,175,262,48,89,48,0.02872531418312388,0.05326152004787552,0.02872531418312388,3,3,18,1.0,2,0,2,2,6,4,8,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.18181818181818182,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-404929a7b78f384d1d1715f06d93c3cf0301d8027cb5e721ffff4d89e1b7da7c-3.raw,44,17,9.590909090909092,0,200.25,1678,38.13636363636363,8811,200.25,0,664,3065,47,698,766,109,651,126,181,269,47,90,47,0.027262180974477957,0.052204176334106726,0.027262180974477957,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.13636363636363635,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-2361f526473d9f47642b2c9504cf0e0ffa62f222eccbdf665035ad4658cfb915-1.raw,43,17,10.511627906976743,0,210.74418604651163,1688,39.25581395348837,9062,210.74418604651163,0,694,3145,46,703,852,107,656,125,187,272,57,99,57,0.03268348623853211,0.05676605504587156,0.03268348623853211,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09302325581395349,0.046511627906976744,0.13953488372093023,138,389,221,26,24,116,0,122,86,0,8
Spyware-TIBS-3760770f4e0ecfe15d832609a805cbe1f8f32ca7e011fd5c6a0ad98750afe2e8-7.raw,42,18,9.452380952380953,0,204.16666666666666,1550,36.904761904761905,8578,219.94871794871796,0,847,2891,42,701,720,97,650,119,169,252,43,81,43,0.0274234693877551,0.051658163265306124,0.0274234693877551,90,21599,540,18.0,1,0,4,1,8,3,10,0.023255813953488372,0.0,0.09302325581395349,0.023255813953488372,0.18604651162790697,0.06976744186046512,0.23255813953488372,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-0149e4302db69ee3430709369101d4e70f5d8bfce7c76555cb835f4862a03879-6.raw,36,14,10.444444444444445,0,198.27777777777777,1349,37.47222222222222,7139,203.97142857142856,0,992,2129,35,487,634,88,498,101,105,211,40,75,40,0.02883922134102379,0.05407354001441961,0.02883922134102379,60,18558,360,15.0,0,0,1,0,5,2,7,0.0,0.0,0.027777777777777776,0.0,0.1388888888888889,0.05555555555555555,0.19444444444444445,137,378,219,26,21,110,0,116,88,0,8
Spyware-TIBS-3760770f4e0ecfe15d832609a805cbe1f8f32ca7e011fd5c6a0ad98750afe2e8-10.raw,40,17,9.675,0,203.1,1482,37.05,8127,219.64864864864865,0,844,2706,39,632,691,93,626,113,146,245,43,79,43,0.02862849533954727,0.0525965379494008,0.02862849533954727,89,21598,534,22.25,0,0,3,0,7,2,9,0.0,0.0,0.075,0.0,0.175,0.05,0.225,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-306cacba59ca07650c4ff93e770a530fee5ab0bd21fbbdacc6450bf5f8227b66-1.raw,37,14,11.513513513513514,0,183.27027027027026,1326,35.83783783783784,6782,188.38888888888889,0,606,2032,37,504,720,90,470,101,108,218,40,75,40,0.02932551319648094,0.05498533724340176,0.02932551319648094,55,17943,330,11.0,4,0,5,4,9,6,10,0.0975609756097561,0.0,0.12195121951219512,0.0975609756097561,0.21951219512195122,0.14634146341463414,0.24390243902439024,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-5065428bc91f6a12f48944a8c7299d559faf3d53e2c7c47db05bb9103450ab8d-7.raw,43,16,9.465116279069768,0,207.09302325581396,1647,38.30232558139535,8906,212.04761904761904,0,871,2961,45,739,740,107,662,125,196,274,52,93,52,0.031081888822474597,0.055588762701733414,0.031081888822474597,63,18506,378,10.5,2,0,3,2,7,4,9,0.044444444444444446,0.0,0.06666666666666667,0.044444444444444446,0.15555555555555556,0.08888888888888889,0.2,138,389,221,26,24,116,0,120,87,0,8
Spyware-TIBS-98f79b05b432de9dd246e9fec02ce0e37acbfbe0798d10c621c0b397e05ea470-6.raw,32,13,11.0625,0,196.9375,1218,38.0625,6302,196.9375,0,569,2050,33,458,587,81,436,93,92,189,39,70,39,0.03105095541401274,0.05573248407643312,0.03105095541401274,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,378,219,26,21,110,0,115,88,0,8
Spyware-TIBS-6666171e4b060f807fe35397acf8a6b5851d02614d02d63d32142e126aac932d-4.raw,40,16,9.9,0,208.75,1557,38.925,8350,208.75,0,641,2922,43,670,708,101,606,123,176,262,45,84,45,0.028142589118198873,0.0525328330206379,0.028142589118198873,3,3,18,1.0,2,0,2,2,6,4,8,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.19047619047619047,138,389,221,26,24,116,0,122,88,0,8
Spyware-TIBS-3760770f4e0ecfe15d832609a805cbe1f8f32ca7e011fd5c6a0ad98750afe2e8-1.raw,56,19,7.910714285714286,0,157.10714285714286,1680,30.0,8807,187.38297872340425,0,654,3034,50,711,816,111,648,123,177,261,51,97,51,0.029633933759442184,0.056362579895409645,0.029633933759442184,9,120,54,1.5,0,0,9,0,13,2,15,0.0,0.0,0.16071428571428573,0.0,0.23214285714285715,0.03571428571428571,0.26785714285714285,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-98f79b05b432de9dd246e9fec02ce0e37acbfbe0798d10c621c0b397e05ea470-4.raw,32,13,10.21875,0,182.0625,1176,36.75,5826,182.0625,0,550,1836,33,435,513,81,406,92,86,188,36,67,36,0.02972749793559042,0.05532617671345995,0.02972749793559042,2,2,12,1.0,1,0,1,1,5,3,6,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.09090909090909091,0.18181818181818182,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-4579cff31815c40492e3f2dd85eb22f5084a96d95d850a31d48bd79553fe42b4-5.raw,43,17,9.325581395348838,0,198.41860465116278,1618,37.627906976744185,8532,198.41860465116278,0,661,2980,46,690,718,107,615,123,176,265,46,88,46,0.027777777777777776,0.05314009661835749,0.027777777777777776,3,3,18,1.0,1,0,1,1,5,3,7,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.11363636363636363,0.06818181818181818,0.1590909090909091,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-5045036bec213df4c03e57feb5f3b97b6e676eb3a1ab220d1596ad71f3246baa-2.raw,42,16,10.285714285714286,0,214.66666666666666,1669,39.73809523809524,9016,214.66666666666666,0,679,3133,45,734,798,105,685,125,180,270,55,96,55,0.03192106790481718,0.05571677307022635,0.03192106790481718,4,282,24,1.0,1,0,1,1,5,3,7,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.06976744186046512,0.16279069767441862,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-570dbd214653ec1c9b7ff1f2c119060a7cacc28549706ece5f233ebdc05b1518-7.raw,36,14,10.194444444444445,0,184.88888888888889,1328,36.888888888888886,6656,184.88888888888889,0,595,2160,37,493,602,89,456,102,94,196,41,76,41,0.029970760233918127,0.05555555555555555,0.029970760233918127,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.16666666666666666,138,387,221,26,23,115,0,118,88,0,8
Spyware-TIBS-327c5b55bece5d32b51b019eae79acd917c944de61153db2fea6a3f59b070a97-3.raw,32,13,10.625,0,184.15625,1174,36.6875,5893,184.15625,0,549,1863,33,434,552,81,406,92,86,188,36,67,36,0.02977667493796526,0.055417700578990904,0.02977667493796526,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-7469e64fea64885609ff5e5a6256e808fdd81e6f797d5706b1cf4a96c96d0c1b-9.raw,37,15,10.297297297297296,0,215.6216216216216,1446,39.08108108108108,7978,215.6216216216216,0,626,2823,40,668,676,92,595,113,160,231,42,78,42,0.02878684030157642,0.053461274845784786,0.02878684030157642,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.16216216216216217,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-0149e4302db69ee3430709369101d4e70f5d8bfce7c76555cb835f4862a03879-10.raw,39,15,9.974358974358974,0,220.2051282051282,1532,39.282051282051285,8589,226.02631578947367,0,1039,2852,41,682,686,94,605,117,161,255,42,79,42,0.026717557251908396,0.05025445292620865,0.026717557251908396,61,18559,366,12.2,0,0,1,0,5,2,6,0.0,0.0,0.02564102564102564,0.0,0.1282051282051282,0.05128205128205128,0.15384615384615385,138,389,221,26,24,116,0,120,88,0,8
Spyware-TIBS-5555ad162e1d6f2cce4027b9c8f6d68e141d13498aa7ed59965dceb22f9bf1b9-5.raw,32,13,10.25,0,181.9375,1177,36.78125,5822,181.9375,0,557,1828,33,430,517,81,406,92,87,186,36,67,36,0.0297029702970297,0.05528052805280528,0.0297029702970297,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-5045036bec213df4c03e57feb5f3b97b6e676eb3a1ab220d1596ad71f3246baa-3.raw,44,17,10.159090909090908,0,210.20454545454547,1730,39.31818181818182,9249,210.20454545454547,0,686,3213,47,756,822,109,691,131,185,279,54,97,54,0.030303030303030304,0.05443322109988777,0.030303030303030304,4,282,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.13636363636363635,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-992eed3db41572414b500aecbe50a54ccd1e5faa2561dec87e1fe3c2db678f44-4.raw,43,17,9.325581395348838,0,198.5581395348837,1618,37.627906976744185,8538,198.5581395348837,0,662,2986,46,690,719,107,615,123,177,265,46,88,46,0.027727546714888487,0.05304400241109102,0.027727546714888487,3,3,18,1.0,2,0,2,2,6,4,8,0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.13333333333333333,0.08888888888888889,0.17777777777777778,138,389,221,26,24,116,0,122,86,0,8
Spyware-TIBS-3031e4fc4cab067dba86e6f667dfaf323a996c8a112776899d692d8af34b21b2-5.raw,40,16,9.7,0,204.725,1517,37.925,8190,210.0,0,635,2885,42,658,692,95,603,120,161,241,43,81,43,0.027741935483870966,0.052258064516129035,0.027741935483870966,3,3,18,1.0,4,0,5,4,9,6,11,0.09090909090909091,0.0,0.11363636363636363,0.09090909090909091,0.20454545454545456,0.13636363636363635,0.25,138,389,221,26,24,116,0,123,87,0,8
Spyware-TIBS-979db6d35d22f609cbdd3515bea40d29c89bf89364999c4218ab5dfffd7fc11a-5.raw,37,14,9.837837837837839,0,188.21621621621622,1342,36.270270270270274,6965,193.47222222222223,0,985,2040,37,518,601,90,476,101,110,218,45,80,45,0.032490974729241874,0.05776173285198556,0.032490974729241874,62,18505,372,12.4,0,0,1,0,5,2,6,0.0,0.0,0.02702702702702703,0.0,0.13513513513513514,0.05405405405405406,0.16216216216216217,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-6.raw,43,17,9.488372093023257,0,206.04651162790697,1676,38.97674418604651,8860,206.04651162790697,0,667,3027,46,812,732,108,623,127,230,272,48,90,48,0.028053769725306838,0.052600818234950324,0.028053769725306838,3,3,18,1.0,5,0,5,5,9,7,11,0.10416666666666667,0.0,0.10416666666666667,0.10416666666666667,0.1875,0.14583333333333334,0.22916666666666666,138,389,221,26,24,116,0,121,86,0,8
Spyware-TIBS-2361f526473d9f47642b2c9504cf0e0ffa62f222eccbdf665035ad4658cfb915-10.raw,37,15,10.162162162162161,0,214.9189189189189,1444,39.027027027027025,7952,214.9189189189189,0,624,2813,40,672,662,92,595,113,163,231,42,78,42,0.02888583218707015,0.05364511691884457,0.02888583218707015,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.16216216216216217,138,389,221,26,24,116,0,119,86,0,8
Spyware-TIBS-599e4bde3509a8bf8d535685bcf40f703d68c03b3bb6343accac3ae6dc696248-9.raw,37,14,10.135135135135135,0,202.32432432432432,1420,38.37837837837838,7486,202.32432432432432,0,618,2565,39,616,627,91,535,106,121,219,45,81,45,0.030737704918032786,0.055327868852459015,0.030737704918032786,3,64,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.13513513513513514,138,389,221,26,24,116,0,118,88,0,8
Spyware-TIBS-2361f526473d9f47642b2c9504cf0e0ffa62f222eccbdf665035ad4658cfb915-6.raw,43,17,9.418604651162791,0,202.5581395348837,1642,38.18604651162791,8710,202.5581395348837,0,691,3046,46,707,745,108,614,124,186,267,54,96,54,0.03208556149732621,0.0570409982174688,0.03208556149732621,5,6,30,1.25,1,0,1,1,5,3,7,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.11363636363636363,0.06818181818181818,0.1590909090909091,138,389,221,26,24,116,0,121,86,0,8
Spyware-TIBS-9675cdaca063fc0ae0f9c3efb59251dcbf8c89cf9209b6df888c9c64a50e5f20-4.raw,32,13,10.375,0,182.84375,1177,36.78125,5851,182.84375,0,558,1845,33,430,527,81,406,92,87,186,36,67,36,0.0297029702970297,0.05528052805280528,0.0297029702970297,2,2,12,1.0,1,0,1,1,5,3,6,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.09090909090909091,0.18181818181818182,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-979db6d35d22f609cbdd3515bea40d29c89bf89364999c4218ab5dfffd7fc11a-9.raw,41,15,9.707317073170731,0,213.90243902439025,1583,38.609756097560975,8771,219.275,0,1050,2874,43,735,703,98,605,120,172,258,50,89,50,0.030656039239730228,0.054567749846719804,0.030656039239730228,63,18506,378,10.5,0,0,1,0,5,2,6,0.0,0.0,0.024390243902439025,0.0,0.12195121951219512,0.04878048780487805,0.14634146341463414,138,389,221,26,24,116,0,121,88,0,8
Spyware-TIBS-5045036bec213df4c03e57feb5f3b97b6e676eb3a1ab220d1596ad71f3246baa-10.raw,38,15,10.18421052631579,0,214.31578947368422,1512,39.78947368421053,8144,214.31578947368422,0,664,2836,40,681,686,94,624,110,146,241,55,92,55,0.03555268261150614,0.059469941822882996,0.03555268261150614,3,281,18,1.0,2,0,2,2,6,4,8,0.05,0.0,0.05,0.05,0.15,0.1,0.2,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-248a7274908dc58a27ad4f999f106628810a4d04b027244683886198ad927afd-6.raw,37,16,9.513513513513514,0,171.59459459459458,1308,35.351351351351354,6349,171.59459459459458,0,583,2027,38,489,574,88,433,95,88,204,39,75,39,0.02897473997028232,0.05572065378900446,0.02897473997028232,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.13513513513513514,137,378,219,26,21,110,0,113,88,0,8
Spyware-TIBS-2361f526473d9f47642b2c9504cf0e0ffa62f222eccbdf665035ad4658cfb915-8.raw,37,15,10.108108108108109,0,215.67567567567568,1444,39.027027027027025,7980,215.67567567567568,0,624,2819,40,672,668,92,595,113,163,231,42,78,42,0.02880658436213992,0.053497942386831275,0.02880658436213992,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.16216216216216217,138,389,221,26,24,116,0,119,86,0,8
Spyware-TIBS-4754c35288a9488036c211c68f36f86496240000164edd36f9eaaeed12e65dbf-6.raw,36,14,10.166666666666666,0,190.61111111111111,1347,37.416666666666664,6863,196.0857142857143,0,795,2081,36,531,614,88,487,98,112,211,46,81,46,0.03306973400431344,0.058231488138030196,0.03306973400431344,62,18505,372,12.4,1,0,2,1,6,3,7,0.02702702702702703,0.0,0.05405405405405406,0.02702702702702703,0.16216216216216217,0.08108108108108109,0.1891891891891892,137,378,219,26,21,110,0,113,88,0,8
Spyware-TIBS-589f74cdc865423cfb901a43f8fddab707b0e509a1053e15379dc61562f8659f-10.raw,37,15,10.35135135135135,0,218.51351351351352,1484,40.108108108108105,8085,218.51351351351352,0,621,2852,40,669,673,91,637,114,153,231,44,80,44,0.028814669286182055,0.05239030779305828,0.028814669286182055,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.16216216216216217,138,389,221,26,24,116,0,120,88,0,8
Spyware-TIBS-1421d1a140f3875addfe2378e53f749e8c6023bb0ec3fbe33943218ec09f6b33-8.raw,34,13,10.676470588235293,0,209.8235294117647,1327,39.029411764705884,7134,209.8235294117647,0,593,2465,36,578,605,85,504,103,114,213,39,72,39,0.02857142857142857,0.05274725274725275,0.02857142857142857,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.14705882352941177,138,389,221,26,24,116,0,119,88,0,8
Spyware-TIBS-570dbd214653ec1c9b7ff1f2c119060a7cacc28549706ece5f233ebdc05b1518-6.raw,35,14,10.314285714285715,0,186.02857142857144,1287,36.77142857142857,6511,186.02857142857144,0,588,2114,36,484,599,87,443,96,93,192,40,74,40,0.030165912518853696,0.05580693815987934,0.030165912518853696,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.11428571428571428,0.05714285714285714,0.14285714285714285,137,378,219,26,21,110,0,115,88,0,8
Spyware-TIBS-5555ad162e1d6f2cce4027b9c8f6d68e141d13498aa7ed59965dceb22f9bf1b9-1.raw,32,13,12.25,0,191.65625,1175,36.71875,6133,191.65625,0,565,1907,33,422,652,81,406,92,87,186,35,66,35,0.028949545078577336,0.05459057071960298,0.028949545078577336,2,2,12,1.0,3,0,3,3,7,5,8,0.08571428571428572,0.0,0.08571428571428572,0.08571428571428572,0.2,0.14285714285714285,0.22857142857142856,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-4579cff31815c40492e3f2dd85eb22f5084a96d95d850a31d48bd79553fe42b4-4.raw,43,17,9.395348837209303,0,198.5581395348837,1618,37.627906976744185,8538,198.5581395348837,0,660,2984,46,690,723,107,615,123,176,265,46,88,46,0.027694160144491272,0.052980132450331126,0.027694160144491272,3,3,18,1.0,1,0,1,1,5,3,7,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.11363636363636363,0.06818181818181818,0.1590909090909091,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-505c865b3cadf62b53d15f53d6d9a4293f7d7287fc88b54fa2b19974b3338a57-5.raw,37,16,9.891891891891891,0,182.35135135135135,1364,36.86486486486486,6747,182.35135135135135,0,585,2113,38,589,601,91,445,103,147,213,41,77,41,0.0292022792022792,0.054843304843304845,0.0292022792022792,2,2,12,1.0,7,0,7,7,11,9,12,0.1590909090909091,0.0,0.1590909090909091,0.1590909090909091,0.25,0.20454545454545456,0.2727272727272727,137,385,220,26,23,114,0,115,88,0,8
